gradyear,NumberOffriends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,dance,band,marching,music,rock,hair,dress,blonde,clusters,cluster
2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,49,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2009,70,1,1,5,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1
2008,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2008,39,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0
2009,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2007,46,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0,0
2008,61,3,3,0,0,1,1,0,1,0,0,3,0,0,2,3,0,0,0,1,1
2007,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,11,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2006,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,77,1,0,0,2,0,0,0,1,0,0,2,2,0,2,2,0,0,0,1,1
2006,30,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2006,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2009,1,4,3,0,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,1,1
2009,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,83,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0
2008,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2007,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
2006,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,46,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
2007,141,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,47,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2006,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,43,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2006,16,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,2,0,1,1
2008,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2009,9,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,74,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
2007,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2009,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,18,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2009,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,31,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2007,70,4,0,1,0,0,0,0,0,1,0,3,0,0,2,0,0,3,0,1,1
2007,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006,30,1,1,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,1,1
2007,59,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0
2006,41,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,18,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0
2007,6,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,2,2,0,1,1
2009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0
2009,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
2009,21,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0
2009,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,16,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,57,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2006,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0
2009,13,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2009,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2009,77,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2007,167,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2008,219,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2007,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
2008,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,40,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2006,0,1,0,0,0,0,0,0,5,0,0,2,0,0,4,0,0,0,0,1,1
2007,60,3,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1
2006,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2009,43,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1
2009,18,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0
2006,60,1,1,1,1,0,1,1,1,1,1,0,1,0,8,5,0,0,0,1,1
2007,38,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2007,27,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
2008,15,2,2,0,0,0,0,0,0,0,1,6,2,0,1,4,2,0,1,1,1
2008,82,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1
2008,57,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,4,1,0,1,1
2009,48,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,0,0,0,0
2009,99,0,1,0,0,0,0,0,0,0,2,0,1,0,3,2,4,0,2,1,1
2006,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
2009,93,0,0,0,0,0,0,3,0,0,0,1,0,0,0,6,1,0,0,1,1
2006,10,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2007,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,84,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
2008,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2009,13,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1
2008,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2007,23,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2006,18,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2008,53,0,4,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,1,1
2009,137,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
2008,43,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
2008,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0
2006,86,0,0,0,0,0,0,0,0,0,0,8,1,0,1,2,1,0,0,1,1
2006,20,0,0,1,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0
2009,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
2009,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,15,0,0,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2007,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2008,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2006,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,1,0,0,0,0,0,8,0,0,0,0,0,0,6,2,4,1,1,1,1
2009,76,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
2009,29,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2006,84,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
2007,23,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0
2008,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0
2009,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2006,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,65,0,3,0,0,0,0,0,0,0,3,10,1,0,2,0,1,0,1,1,1
2009,0,0,0,1,1,0,0,3,0,0,0,0,2,1,0,1,0,1,0,1,1
2006,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,0,1,0,1,1
2008,21,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,3,0,0,0,0
2009,21,1,0,0,0,0,0,1,0,0,0,5,2,0,1,5,0,0,0,1,1
2006,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2006,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2009,8,0,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2008,30,1,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2008,289,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2008,27,0,0,0,0,0,0,1,0,2,0,2,0,0,1,0,3,0,0,0,0
2007,19,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0
2008,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2007,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
2006,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2009,64,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0
2008,68,2,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
2009,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2009,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,15,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0
2009,24,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2009,101,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0
2008,19,0,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1
2006,61,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2007,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
2006,30,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2007,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2006,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,49,0,0,0,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,53,0,0,2,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2007,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,102,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2008,79,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2008,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
2008,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,8,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
2009,3,0,6,0,0,0,0,0,0,11,0,0,0,0,1,1,0,0,0,1,1
2006,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2008,30,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2009,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,32,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0
2009,64,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,33,0,0,1,0,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0
2006,58,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2006,48,2,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1
2006,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2009,103,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2008,22,1,2,0,3,0,1,1,1,0,0,3,0,0,3,2,2,0,0,1,1
2006,51,0,0,1,3,0,0,0,0,0,2,0,2,0,3,0,1,0,0,1,1
2008,14,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,14,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
2009,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2006,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,1,1
2008,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,78,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0
2009,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,12,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,1
2009,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,10,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0
2008,48,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2008,36,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2006,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2006,12,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007,119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2009,5,2,1,1,3,0,1,1,3,0,1,0,2,1,2,3,5,0,2,1,1
2008,116,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
2008,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0
2008,15,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,4,0,0,1,1
2008,27,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0
2008,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2008,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,2,2,0,0,0,2,0,1,0,1,0,1,0,12,2,1,2,3,1,1
2008,0,5,0,0,4,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
2006,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2007,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2007,112,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0
2009,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,52,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,50,0,0,0,6,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1
2007,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,36,1,0,0,1,1,1,1,0,2,0,0,1,0,1,0,4,1,0,1,1
2007,35,1,1,0,0,1,1,2,0,1,0,1,0,0,3,0,0,0,0,1,1
2006,50,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0
2009,52,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2007,5,0,0,0,0,0,0,0,0,1,1,4,1,0,7,3,7,1,1,1,1
2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,29,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2007,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,1,2,2,0,0,0,3,0,1,0,1,0,0,0,2,0,1,0,0,1,1
2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2009,146,0,0,0,1,0,1,4,1,0,0,1,0,0,1,1,0,0,0,1,1
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2008,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,8,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0
2009,21,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
2006,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2009,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,20,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009,38,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2006,39,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2009,34,0,1,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,1,1
2009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2009,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0
2006,12,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
2007,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0
2007,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,82,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2007,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2007,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,20,2,1,0,0,0,0,0,0,0,2,2,1,0,4,9,4,1,0,1,1
2008,55,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0
2008,6,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2008,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,34,0,1,1,0,0,1,0,0,0,1,1,1,0,2,1,0,2,0,1,1
2008,42,0,1,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,1,1
2009,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
2008,145,1,0,1,0,4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1
2008,0,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,5,0,0,1,1
2006,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,13,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,13,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0
2006,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0
2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2009,0,0,1,0,1,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2007,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,11,1,0,1,0,0,0,0,1,0,2,0,2,0,2,2,0,0,0,1,1
2009,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,28,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0
2007,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,31,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,1,1,0,1,1
2006,70,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
2008,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,94,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,0,0,1,1
2008,45,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008,121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,1,1,4,0,0,1,0,0,0,0,2,9,0,3,0,9,0,1,1,1
2008,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
2006,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2007,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,43,0,2,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0
2008,13,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2009,56,2,2,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2006,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0
2009,57,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0
2009,26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
